OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded,formatted
1,,1,250,69.44444444, ,,355.8737414,183.911826,151.1309972,-33.98067633,300,7/6/2024 14:41,167,166,151.13099,-33.98067,"151.13099,-33.98067,300"
1,,1,250,69.44444444, ,,355.8737414,183.9115934,151.1309547,-33.98119242,300,7/6/2024 14:41,168,167,151.13095,-33.98119,"151.13095,-33.98119,300"
1,,1,250,69.44444444, ,,355.8737414,183.9117235,151.1309121,-33.98170851,300,7/6/2024 14:41,169,168,151.13091,-33.9817,"151.13091,-33.98170,300"
1,,1,250,69.44444444, ,,355.8737414,183.9118493,151.1308696,-33.98222459,300,7/6/2024 14:41,170,169,151.13086,-33.98222,"151.13086,-33.98222,300"
1,,1,250,69.44444444, ,,355.8737414,183.9115806,151.130827,-33.98274067,300,7/6/2024 14:41,171,170,151.13082,-33.98274,"151.13082,-33.98274,300"
1,,1,250,69.44444444, ,,355.8737414,183.9115978,151.1307844,-33.98325675,300,7/6/2024 14:41,172,171,151.13078,-33.98325,"151.13078,-33.98325,300"
1,,1,250,69.44444444, ,,355.8737414,183.911691,151.1307419,-33.98377282,300,7/6/2024 14:41,173,172,151.13074,-33.98377,"151.13074,-33.98377,300"
1,,1,250,69.44444444, ,,355.8737414,177.2739089,151.1307232,-33.9842891,300,7/6/2024 14:41,174,173,151.13072,-33.98428,"151.13072,-33.98428,300"
1,,1,250,69.44444444, ,,355.8737414,177.2734863,151.1307529,-33.98480578,300,7/6/2024 14:41,175,174,151.13075,-33.9848,"151.13075,-33.98480,300"
1,,1,250,69.44444444, ,,355.8737414,177.2737902,151.1307826,-33.98532247,300,7/6/2024 14:41,176,175,151.13078,-33.98532,"151.13078,-33.98532,300"
1,,1,250,69.44444444, ,,355.8737414,177.2733381,151.1308123,-33.98583915,300,7/6/2024 14:41,177,176,151.13081,-33.98583,"151.13081,-33.98583,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736722,151.1308419,-33.98635583,300,7/6/2024 14:41,178,177,151.13084,-33.98635,"151.13084,-33.98635,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736051,151.1308716,-33.9868725,300,7/6/2024 14:41,179,178,151.13087,-33.98687,"151.13087,-33.98687,300"
1,,1,250,69.44444444, ,,355.8737414,177.273555,151.1309013,-33.98738917,300,7/6/2024 14:41,180,179,151.1309,-33.98738,"151.13090,-33.98738,300"
1,,1,250,69.44444444, ,,355.8737414,177.2738395,151.1309309,-33.98790584,300,7/6/2024 14:41,181,180,151.13093,-33.9879,"151.13093,-33.98790,300"
1,,1,250,69.44444444, ,,355.8737414,177.2738628,151.1309606,-33.98842251,300,7/6/2024 14:42,182,181,151.13096,-33.98842,"151.13096,-33.98842,300"
1,,1,250,69.44444444, ,,355.8737414,177.2737224,151.1309903,-33.98893917,300,7/6/2024 14:42,183,182,151.13099,-33.98893,"151.13099,-33.98893,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736557,151.13102,-33.98945583,300,7/6/2024 14:42,184,183,151.13101,-33.98945,"151.13101,-33.98945,300"
1,,1,250,69.44444444, ,,355.8737414,177.2739548,151.1310496,-33.98997248,300,7/6/2024 14:42,185,184,151.13104,-33.98997,"151.13104,-33.98997,300"
1,,1,250,69.44444444, ,,355.8737414,177.2735398,151.1310793,-33.99048914,300,7/6/2024 14:42,186,185,151.13107,-33.99048,"151.13107,-33.99048,300"
1,,1,250,69.44444444, ,,355.8737414,177.2734903,151.131109,-33.99100578,300,7/6/2024 14:42,187,186,151.1311,-33.991,"151.13110,-33.99100,300"
1,,1,250,69.44444444, ,,355.8737414,177.2737717,151.1311386,-33.99152243,300,7/6/2024 14:42,188,187,151.13113,-33.99152,"151.13113,-33.99152,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736578,151.1311683,-33.99203907,300,7/6/2024 14:42,189,188,151.13116,-33.99203,"151.13116,-33.99203,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736578,151.131198,-33.99255571,300,7/6/2024 14:42,190,189,151.13119,-33.99255,"151.13119,-33.99255,300"
1,,1,250,69.44444444, ,,355.8737414,177.2736578,151.1312277,-33.99307235,300,7/6/2024 14:42,191,190,151.13122,-33.99307,"151.13122,-33.99307,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1312573,-33.99358898,300,7/6/2024 14:42,192,191,151.13125,-33.99358,"151.13125,-33.99358,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053928,151.1317654,-33.99382262,300,7/6/2024 14:42,193,192,151.13176,-33.99382,"151.13176,-33.99382,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.132345,-33.9940139,300,7/6/2024 14:42,194,193,151.13234,-33.99401,"151.13234,-33.99401,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1329246,-33.99420519,300,7/6/2024 14:42,195,194,151.13292,-33.9942,"151.13292,-33.99420,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1335042,-33.99439647,300,7/6/2024 14:42,196,195,151.1335,-33.99439,"151.13350,-33.99439,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1340838,-33.99458775,300,7/6/2024 14:42,197,196,151.13408,-33.99458,"151.13408,-33.99458,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053928,151.1346634,-33.99477903,300,7/6/2024 14:42,198,197,151.13466,-33.99477,"151.13466,-33.99477,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.135243,-33.99497032,300,7/6/2024 14:42,199,198,151.13524,-33.99497,"151.13524,-33.99497,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1358226,-33.9951616,300,7/6/2024 14:42,200,199,151.13582,-33.99516,"151.13582,-33.99516,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1364022,-33.99535288,300,7/6/2024 14:42,201,200,151.1364,-33.99535,"151.13640,-33.99535,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1369818,-33.99554416,300,7/6/2024 14:42,202,201,151.13698,-33.99554,"151.13698,-33.99554,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053928,151.1375613,-33.99573544,300,7/6/2024 14:42,203,202,151.13756,-33.99573,"151.13756,-33.99573,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1381409,-33.99592672,300,7/6/2024 14:42,204,203,151.13814,-33.99592,"151.13814,-33.99592,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1387205,-33.996118,300,7/6/2024 14:42,205,204,151.13872,-33.99611,"151.13872,-33.99611,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1393001,-33.99630928,300,7/6/2024 14:42,206,205,151.1393,-33.9963,"151.13930,-33.99630,300"
1,,1,250,69.44444444, ,,355.8737414,111.705439,151.1398797,-33.99650056,300,7/6/2024 14:42,207,206,151.13987,-33.9965,"151.13987,-33.99650,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053339,151.1404593,-33.99669184,300,7/6/2024 14:42,208,207,151.14045,-33.99669,"151.14045,-33.99669,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055104,151.1410389,-33.99688312,300,7/6/2024 14:42,209,208,151.14103,-33.99688,"151.14103,-33.99688,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1416185,-33.99707439,300,7/6/2024 14:42,210,209,151.14161,-33.99707,"151.14161,-33.99707,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1421981,-33.99726567,300,7/6/2024 14:42,211,210,151.14219,-33.99726,"151.14219,-33.99726,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053535,151.1427777,-33.99745695,300,7/6/2024 14:42,212,211,151.14277,-33.99745,"151.14277,-33.99745,300"
1,,1,250,69.44444444, ,,355.8737414,111.705475,151.1433573,-33.99764822,300,7/6/2024 14:42,213,212,151.14335,-33.99764,"151.14335,-33.99764,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054698,151.1439369,-33.9978395,300,7/6/2024 14:42,214,213,151.14393,-33.99783,"151.14393,-33.99783,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055682,151.1445165,-33.99803077,300,7/6/2024 14:42,215,214,151.14451,-33.99803,"151.14451,-33.99803,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055682,151.1450961,-33.99822205,300,7/6/2024 14:42,216,215,151.14509,-33.99822,"151.14509,-33.99822,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055247,151.1456757,-33.99841332,300,7/6/2024 14:42,217,216,151.14567,-33.99841,"151.14567,-33.99841,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053813,151.1462553,-33.9986046,300,7/6/2024 14:42,218,217,151.14625,-33.9986,"151.14625,-33.99860,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054938,151.1468349,-33.99879587,300,7/6/2024 14:42,219,218,151.14683,-33.99879,"151.14683,-33.99879,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054886,151.1474145,-33.99898714,300,7/6/2024 14:42,220,219,151.14741,-33.99898,"151.14741,-33.99898,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054886,151.1479941,-33.99917842,300,7/6/2024 14:42,221,220,151.14799,-33.99917,"151.14799,-33.99917,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053481,151.1485737,-33.99936969,300,7/6/2024 14:42,222,221,151.14857,-33.99936,"151.14857,-33.99936,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053223,151.1491533,-33.99956096,300,7/6/2024 14:42,223,222,151.14915,-33.99956,"151.14915,-33.99956,300"
1,,1,250,69.44444444, ,,355.8737414,111.705318,151.1497329,-33.99975223,300,7/6/2024 14:42,224,223,151.14973,-33.99975,"151.14973,-33.99975,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055115,151.1503125,-33.9999435,300,7/6/2024 14:42,225,224,151.15031,-33.99994,"151.15031,-33.99994,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055064,151.1508921,-34.00013477,300,7/6/2024 14:42,226,225,151.15089,-34.00013,"151.15089,-34.00013,300"
1,,1,250,69.44444444, ,,355.8737414,111.7055064,151.1514717,-34.00032604,300,7/6/2024 14:42,227,226,151.15147,-34.00032,"151.15147,-34.00032,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054463,151.1520513,-34.00051731,300,7/6/2024 14:42,228,227,151.15205,-34.00051,"151.15205,-34.00051,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054415,151.1526309,-34.00070858,300,7/6/2024 14:42,229,228,151.15263,-34.0007,"151.15263,-34.00070,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053401,151.1532105,-34.00089985,300,7/6/2024 14:42,230,229,151.15321,-34.00089,"151.15321,-34.00089,300"
1,,1,250,69.44444444, ,,355.8737414,111.7052865,151.1537901,-34.00109112,300,7/6/2024 14:42,231,230,151.15379,-34.00109,"151.15379,-34.00109,300"
1,,1,250,69.44444444, ,,355.8737414,111.7052865,151.1543697,-34.00128239,300,7/6/2024 14:42,232,231,151.15436,-34.00128,"151.15436,-34.00128,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054228,151.1549493,-34.00147366,300,7/6/2024 14:42,233,232,151.15494,-34.00147,"151.15494,-34.00147,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053696,151.1555289,-34.00166492,300,7/6/2024 14:42,234,233,151.15552,-34.00166,"151.15552,-34.00166,300"
1,,1,250,69.44444444, ,,355.8737414,111.7053653,151.1561085,-34.00185619,300,7/6/2024 14:42,235,234,151.1561,-34.00185,"151.15610,-34.00185,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054551,151.1566881,-34.00204746,300,7/6/2024 14:42,236,235,151.15668,-34.00204,"151.15668,-34.00204,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054551,151.1572677,-34.00223872,300,7/6/2024 14:42,237,236,151.15726,-34.00223,"151.15726,-34.00223,300"
1,,1,250,69.44444444, ,,355.8737414,111.7052688,151.1578473,-34.00242999,300,7/6/2024 14:42,238,237,151.15784,-34.00242,"151.15784,-34.00242,300"
1,,1,250,69.44444444, ,,355.8737414,111.7054878,151.1584269,-34.00262125,300,7/6/2024 14:42,239,238,151.15842,-34.00262,"151.15842,-34.00262,300"
1,,1,250,69.44444444, ,,355.8737414,96.03744525,151.1590065,-34.00281252,300,7/6/2024 14:42,240,239,151.159,-34.00281,"151.15900,-34.00281,300"
1,,1,250,69.44444444, ,,355.8737414,82.450689,151.1595937,-34.00295282,300,7/6/2024 14:42,241,240,151.15959,-34.00295,"151.15959,-34.00295,300"
1,,1,250,69.44444444, ,,355.8737414,82.450689,151.1602122,-34.00288487,300,7/6/2024 14:43,242,241,151.16021,-34.00288,"151.16021,-34.00288,300"
1,,1,250,69.44444444, ,,355.8737414,82.45039697,151.1608306,-34.00281693,300,7/6/2024 14:43,243,242,151.16083,-34.00281,"151.16083,-34.00281,300"
1,,1,250,69.44444444, ,,355.8737414,82.45051457,151.161449,-34.00274898,300,7/6/2024 14:43,244,243,151.16144,-34.00274,"151.16144,-34.00274,300"
1,,1,250,69.44444444, ,,355.8737414,82.45067392,151.1620674,-34.00268104,300,7/6/2024 14:43,245,244,151.16206,-34.00268,"151.16206,-34.00268,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063895,151.1626859,-34.00261309,300,7/6/2024 14:43,246,245,151.16268,-34.00261,"151.16268,-34.00261,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063895,151.1633043,-34.00254514,300,7/6/2024 14:43,247,246,151.1633,-34.00254,"151.16330,-34.00254,300"
1,,1,250,69.44444444, ,,355.8737414,82.45049802,151.1639227,-34.0024772,300,7/6/2024 14:43,248,247,151.16392,-34.00247,"151.16392,-34.00247,300"
1,,1,250,69.44444444, ,,355.8737414,82.45042713,151.1645411,-34.00240925,300,7/6/2024 14:43,249,248,151.16454,-34.0024,"151.16454,-34.00240,300"
1,,1,250,69.44444444, ,,355.8737414,82.4505879,151.1651595,-34.00234131,300,7/6/2024 14:43,250,249,151.16515,-34.00234,"151.16515,-34.00234,300"
1,,1,250,69.44444444, ,,355.8737414,82.4505879,151.165778,-34.00227336,300,7/6/2024 14:43,251,250,151.16577,-34.00227,"151.16577,-34.00227,300"
1,,1,250,69.44444444, ,,355.8737414,82.45061584,151.1663964,-34.00220542,300,7/6/2024 14:43,252,251,151.16639,-34.0022,"151.16639,-34.00220,300"
1,,1,250,69.44444444, ,,355.8737414,82.45040973,151.1670148,-34.00213747,300,7/6/2024 14:43,253,252,151.16701,-34.00213,"151.16701,-34.00213,300"
1,,1,250,69.44444444, ,,355.8737414,82.45060745,151.1676332,-34.00206952,300,7/6/2024 14:43,254,253,151.16763,-34.00206,"151.16763,-34.00206,300"
1,,1,250,69.44444444, ,,355.8737414,82.45053594,151.1682517,-34.00200158,300,7/6/2024 14:43,255,254,151.16825,-34.002,"151.16825,-34.00200,300"
1,,1,250,69.44444444, ,,355.8737414,82.45053594,151.1688701,-34.00193363,300,7/6/2024 14:43,256,255,151.16887,-34.00193,"151.16887,-34.00193,300"
1,,1,250,69.44444444, ,,355.8737414,82.45067727,151.1694885,-34.00186569,300,7/6/2024 14:43,257,256,151.16948,-34.00186,"151.16948,-34.00186,300"
1,,1,250,69.44444444, ,,355.8737414,82.45059132,151.1701069,-34.00179774,300,7/6/2024 14:43,258,257,151.1701,-34.00179,"151.17010,-34.00179,300"
1,,1,250,69.44444444, ,,355.8737414,82.45059132,151.1707254,-34.00172979,300,7/6/2024 14:43,259,258,151.17072,-34.00172,"151.17072,-34.00172,300"
1,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1713438,-34.00166185,300,7/6/2024 14:43,260,259,151.17134,-34.00166,"151.17134,-34.00166,300"
1,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1719622,-34.0015939,300,7/6/2024 14:43,261,260,151.17196,-34.00159,"151.17196,-34.00159,300"
1,,1,250,69.44444444, ,,355.8737414,82.45073575,151.1725806,-34.00152595,300,7/6/2024 14:43,262,261,151.17258,-34.00152,"151.17258,-34.00152,300"
1,,1,250,69.44444444, ,,355.8737414,82.45061706,151.173199,-34.00145801,300,7/6/2024 14:43,263,262,151.17319,-34.00145,"151.17319,-34.00145,300"
1,,1,250,69.44444444, ,,355.8737414,82.4505396,151.1738175,-34.00139006,300,7/6/2024 14:43,264,263,151.17381,-34.00139,"151.17381,-34.00139,300"
1,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1744359,-34.00132212,300,7/6/2024 14:43,265,264,151.17443,-34.00132,"151.17443,-34.00132,300"
1,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1750543,-34.00125417,300,7/6/2024 14:43,266,265,151.17505,-34.00125,"151.17505,-34.00125,300"
1,,1,250,69.44444444, ,,355.8737414,82.45053977,151.1756727,-34.00118622,300,7/6/2024 14:43,267,266,151.17567,-34.00118,"151.17567,-34.00118,300"
1,,1,250,69.44444444, ,,355.8737414,82.45067476,151.1762912,-34.00111828,300,7/6/2024 14:43,268,267,151.17629,-34.00111,"151.17629,-34.00111,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063657,151.1769096,-34.00105033,300,7/6/2024 14:43,269,268,151.1769,-34.00105,"151.17690,-34.00105,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063657,151.177528,-34.00098238,300,7/6/2024 14:43,270,269,151.17752,-34.00098,"151.17752,-34.00098,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063657,151.1781464,-34.00091444,300,7/6/2024 14:43,271,270,151.17814,-34.00091,"151.17814,-34.00091,300"
1,,1,250,69.44444444, ,,355.8737414,82.45056115,151.1787648,-34.00084649,300,7/6/2024 14:43,272,271,151.17876,-34.00084,"151.17876,-34.00084,300"
1,,1,250,69.44444444, ,,355.8737414,82.45059389,151.1793833,-34.00077854,300,7/6/2024 14:43,273,272,151.17938,-34.00077,"151.17938,-34.00077,300"
1,,1,250,69.44444444, ,,355.8737414,82.45059389,151.1800017,-34.00071059,300,7/6/2024 14:43,274,273,151.18,-34.00071,"151.18000,-34.00071,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063953,151.1806201,-34.00064265,300,7/6/2024 14:43,275,274,151.18062,-34.00064,"151.18062,-34.00064,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063953,151.1812385,-34.0005747,300,7/6/2024 14:43,276,275,151.18123,-34.00057,"151.18123,-34.00057,300"
1,,1,250,69.44444444, ,,355.8737414,82.45063953,151.181857,-34.00050675,300,7/6/2024 14:43,277,276,151.18185,-34.0005,"151.18185,-34.00050,300"
1,,1,250,69.44444444, ,,355.8737414,30.61859087,151.182344,-34.00027407,300,7/6/2024 14:43,278,277,151.18234,-34.00027,"151.18234,-34.00027,300"
1,,1,250,69.44444444, ,,355.8737414,30.61865632,151.1826618,-33.999829,300,7/6/2024 14:43,279,278,151.18266,-33.99982,"151.18266,-33.99982,300"
1,,1,250,69.44444444, ,,355.8737414,30.61847089,151.1829795,-33.99938393,300,7/6/2024 14:43,280,279,151.18297,-33.99938,"151.18297,-33.99938,300"
1,,1,250,69.44444444, ,,355.8737414,30.61853633,151.1832972,-33.99893885,300,7/6/2024 14:43,281,280,151.18329,-33.99893,"151.18329,-33.99893,300"
1,,1,250,69.44444444, ,,355.8737414,30.61853633,151.183615,-33.99849377,300,7/6/2024 14:43,282,281,151.18361,-33.99849,"151.18361,-33.99849,300"
1,,1,250,69.44444444, ,,355.8737414,30.61865575,151.1839327,-33.99804869,300,7/6/2024 14:43,283,282,151.18393,-33.99804,"151.18393,-33.99804,300"
1,,1,250,69.44444444, ,,355.8737414,30.61853334,151.1842504,-33.99760361,300,7/6/2024 14:43,284,283,151.18425,-33.9976,"151.18425,-33.99760,300"
1,,1,250,69.44444444, ,,355.8737414,30.6185473,151.1845681,-33.99715852,300,7/6/2024 14:43,285,284,151.18456,-33.99715,"151.18456,-33.99715,300"
1,,1,250,69.44444444, ,,355.8737414,30.61871799,151.1848859,-33.99671344,300,7/6/2024 14:43,286,285,151.18488,-33.99671,"151.18488,-33.99671,300"
1,,1,250,69.44444444, ,,355.8737414,30.6186054,151.1852036,-33.99626835,300,7/6/2024 14:43,287,286,151.1852,-33.99626,"151.18520,-33.99626,300"
1,,1,250,69.44444444, ,,355.8737414,30.6186054,151.1855213,-33.99582325,300,7/6/2024 14:43,288,287,151.18552,-33.99582,"151.18552,-33.99582,300"
1,,1,250,69.44444444, ,,355.8737414,30.61855822,151.1858391,-33.99537816,300,7/6/2024 14:43,289,288,151.18583,-33.99537,"151.18583,-33.99537,300"
1,,1,250,69.44444444, ,,355.8737414,30.61862355,151.1861568,-33.99493306,300,7/6/2024 14:43,290,289,151.18615,-33.99493,"151.18615,-33.99493,300"
1,,1,250,69.44444444, ,,355.8737414,30.61854372,151.1864745,-33.99448796,300,7/6/2024 14:43,291,290,151.18647,-33.99448,"151.18647,-33.99448,300"
1,,1,250,69.44444444, ,,355.8737414,30.61860905,151.1867923,-33.99404286,300,7/6/2024 14:43,292,291,151.18679,-33.99404,"151.18679,-33.99404,300"
1,,1,250,69.44444444, ,,355.8737414,30.61860905,151.18711,-33.99359776,300,7/6/2024 14:43,293,292,151.1871,-33.99359,"151.18710,-33.99359,300"
1,,1,250,69.44444444, ,,355.8737414,30.61854443,151.1874277,-33.99315265,300,7/6/2024 14:43,294,293,151.18742,-33.99315,"151.18742,-33.99315,300"
1,,1,250,69.44444444, ,,355.8737414,30.61862716,151.1877454,-33.99270754,300,7/6/2024 14:43,295,294,151.18774,-33.9927,"151.18774,-33.99270,300"
1,,1,250,69.44444444, ,,355.8737414,30.6186199,151.1880632,-33.99226243,300,7/6/2024 14:43,296,295,151.18806,-33.99226,"151.18806,-33.99226,300"
1,,1,250,69.44444444, ,,355.8737414,30.61861265,151.1883809,-33.99181732,300,7/6/2024 14:43,297,296,151.18838,-33.99181,"151.18838,-33.99181,300"
1,,1,250,69.44444444, ,,355.8737414,30.61867788,151.1886986,-33.9913722,300,7/6/2024 14:43,298,297,151.18869,-33.99137,"151.18869,-33.99137,300"
1,,1,250,69.44444444, ,,355.8737414,30.61867788,151.1890164,-33.99092708,300,7/6/2024 14:43,299,298,151.18901,-33.99092,"151.18901,-33.99092,300"
1,,1,250,69.44444444, ,,355.8737414,30.61863076,151.1893341,-33.99048196,300,7/6/2024 14:43,300,299,151.18933,-33.99048,"151.18933,-33.99048,300"
1,,1,250,69.44444444, ,,355.8737414,30.61872856,151.1896518,-33.99003684,300,7/6/2024 14:43,301,300,151.18965,-33.99003,"151.18965,-33.99003,300"
1,,1,250,69.44444444, ,,355.8737414,30.61872856,151.1899695,-33.98959171,300,7/6/2024 14:44,302,301,151.18996,-33.98959,"151.18996,-33.98959,300"
1,,1,250,69.44444444, ,,355.8737414,343.8101381,151.190072,-33.98912399,300,7/6/2024 14:44,303,302,151.19007,-33.98912,"151.19007,-33.98912,300"
1,,1,250,69.44444444, ,,355.8737414,343.8101381,151.189898,-33.98862725,300,7/6/2024 14:44,304,303,151.18989,-33.98862,"151.18989,-33.98862,300"
1,,1,250,69.44444444, ,,355.8737414,343.8108556,151.1897241,-33.98813051,300,7/6/2024 14:44,305,304,151.18972,-33.98813,"151.18972,-33.98813,300"
1,,1,250,69.44444444, ,,355.8737414,343.8107767,151.1895502,-33.98763377,300,7/6/2024 14:44,306,305,151.18955,-33.98763,"151.18955,-33.98763,300"
1,,1,250,69.44444444, ,,355.8737414,343.8107937,151.1893762,-33.98713703,300,7/6/2024 14:44,307,306,151.18937,-33.98713,"151.18937,-33.98713,300"
1,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1892023,-33.98664028,300,7/6/2024 14:44,308,307,151.1892,-33.98664,"151.18920,-33.98664,300"
1,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1890284,-33.98614353,300,7/6/2024 14:44,309,308,151.18902,-33.98614,"151.18902,-33.98614,300"
1,,1,250,69.44444444, ,,355.8737414,343.8108108,151.1888545,-33.98564678,300,7/6/2024 14:44,310,309,151.18885,-33.98564,"151.18885,-33.98564,300"
